DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
310dff6e-91cb-41a4-967d-08302348c345,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
e9a01572-40ed-4efd-a0a6-1a3a2bfc58df,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
16f5411d-a495-4e62-9a6e-dc5d0103701d,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.06
cac0d6bd-19ce-49a0-baf6-19496e542d0b,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
2bcd7f3a-f16c-43cb-a9c2-5858d1ccac20,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
3b47cd11-6910-4c7b-9af4-fb79d5534615,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
e0f9e417-7e3a-45ae-88bc-9c3125a314cc,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
0aabeea2-37e2-4480-867c-6568476394ae,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.06
34bf41c4-1111-4734-88dc-dc98a768df32,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
0d3b27bf-257e-4c21-af11-d2fef3a9e736,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.06
f94c4d87-3334-414e-a7e1-81d7b6f4bcb2,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.05
e7b2cead-d0b1-4b5e-84f9-22db1671a518,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,70,3.06
9e890d3a-70d6-4eb6-9614-d6d3c07e70ce,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,73,3.04
fffcd1f9-3951-4990-84cc-e023d174a3bf,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
4fc33d1e-3b7d-4109-99bf-32c57e51b83b,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.06
04ac44c0-41e8-486a-bfb3-ec2cccd6d863,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.05
09eba9a0-27ef-4aae-a3e3-1307b95cdc25,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.05
675d9d5b-50e0-4d44-a113-dc78ed54538d,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.05
bbc15248-dabb-4ff5-91e9-319f91846c11,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.05
0eed9ea9-9b18-4ba7-81f8-15e0eb02bc5c,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.05
e9aecc0e-e0ce-464f-b934-2015c945d0ca,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,73,3.05
f5e29d2d-859c-42ec-a779-717ee5e8bb17,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,73,3.05
915d61a3-8de7-4b78-941f-7df071c68e2c,445504,S332 Rack 2 Temperature,14/06/2022,19,19° C,100,19,18,911279,FALSE,72,3.06
554c8642-5e92-4ce1-8439-e708d480a51f,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,72,3.05
b4efb19f-58b5-49bb-962e-36248f138186,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,62,3.04
8162cbfe-a180-462f-a46f-8768a8b9941f,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
1bde1ead-044a-4b78-8934-c34a1ea56323,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,54,3.05
35273152-a7d4-48ef-9e77-50114118b523,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
2ab769d4-8b31-4382-8d39-e1fa8e9a0404,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
d6764ca2-c0a5-4af3-a347-5d5a119455c1,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
95c8726d-33e4-43f6-9f92-a50d14cd3e82,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,69,3.04
bb396433-2f09-4fd9-8135-748fdfe14235,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
819e95c9-fcfc-477e-b7b2-38328dafef47,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
31fda989-eb3e-484d-9087-71f201df063d,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
563f4bab-72fa-4c3c-89ca-edd84141d580,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.06
80b429a4-84b4-4070-b57c-01ec8c36bb56,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.04
fe2bddb4-547e-4c0f-89a5-2fa345bd1fbe,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.06
3da4c748-bf2a-4763-bf6d-e1781839daee,445504,S332 Rack 2 Temperature,14/06/2022,18.9,18.9° C,100,18.9,18,911279,FALSE,70,3.05
